Date,Time,Datetime,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max,SN,F10.7obs,F10.7adj,ap_value,Kp_value
2023-09-12,22:00:00,2023-09-12 22:00:00,1,13.21,12.6,14.2,2.65,-0.88,8.22,12.07,9.4,12.76,-4.27,-9.54,0.22,75.81,47.6,88.35,-19.09,-45.25,0.9,11.08,7.99,13.89,386.8,371.6,405.1,43722,39874,60579,145.0,153.5,155.5,27,4.0
2023-09-12,23:00:00,2023-09-12 23:00:00,1,13.09,9.82,14.57,-3.22,-8.62,3.05,9.54,-7.83,13.9,-8.6,-10.56,-3.32,113.92,75.39,177.75,-41.59,-54.77,-13.2,9.49,6.21,15.75,384.1,371.6,396.3,57632,32722,88632,145.0,153.5,155.5,0,0.667
2023-09-13,00:00:00,2023-09-13 00:00:00,1,11.52,9.01,12.58,-5.93,-8.97,2.17,8.09,-6.96,10.75,-5.89,-8.98,-2.13,131.05,75.73,205.51,-31.75,-45.6,-11.74,11.38,7.16,21.47,394.9,371.0,414.0,62570,46264,81087,129.0,142.6,144.4,39,4.667
2023-09-13,01:00:00,2023-09-13 01:00:00,1,8.84,2.37,9.72,2.25,-2.81,4.78,8.03,-4.22,9.26,1.79,-4.74,3.86,60.99,3.19,350.16,13.08,-29.46,55.82,13.75,10.95,19.1,403.0,394.0,421.2,78815,57801,107783,129.0,142.6,144.4,39,4.667
2023-09-13,02:00:00,2023-09-13 02:00:00,1,6.07,3.7,8.34,3.59,0.04,5.87,5.81,-3.68,7.09,0.53,-1.34,3.07,46.57,1.82,350.8,3.96,-15.12,31.16,11.85,8.35,14.26,406.5,392.8,426.4,87868,56555,111372,129.0,142.6,144.4,0,2.333
2023-09-13,03:00:00,2023-09-13 03:00:00,1,8.76,7.58,9.13,4.16,1.29,6.39,7.61,5.67,8.58,-0.47,-2.42,2.21,61.59,41.42,79.39,-3.19,-16.14,16.98,6.55,5.1,7.83,424.2,401.9,435.8,97809,70035,128748,129.0,142.6,144.4,22,3.667
2023-09-13,04:00:00,2023-09-13 04:00:00,1,8.78,7.72,10.48,5.04,3.29,6.22,6.88,5.85,8.5,-0.72,-3.44,1.38,54.58,45.05,65.91,-4.66,-24.36,8.53,6.96,4.57,11.9,435.8,426.0,459.2,110775,78340,152871,129.0,142.6,144.4,22,3.667
2023-09-13,05:00:00,2023-09-13 05:00:00,1,9.0,7.95,9.47,4.62,3.2,6.11,7.13,6.29,8.1,-2.16,-3.72,-0.5,56.84,47.0,65.67,-13.79,-25.52,-3.16,9.32,7.49,11.58,430.6,424.5,445.9,80143,66449,113049,129.0,142.6,144.4,0,2.333
2023-09-13,06:00:00,2023-09-13 06:00:00,1,4.8,3.21,8.64,2.79,1.08,5.02,3.96,0.61,7.54,-0.62,-2.68,2.41,56.77,29.53,68.77,-5.77,-25.21,34.29,14.82,9.96,16.57,425.8,416.7,435.8,76408,67537,82385,129.0,142.6,144.4,9,2.333
2023-09-13,07:00:00,2023-09-13 07:00:00,1,5.58,2.66,8.69,2.37,-1.26,7.23,4.92,2.26,6.18,0.36,-1.94,3.59,59.32,31.91,102.72,3.82,-27.63,34.47,14.0,9.05,17.79,426.1,419.2,432.1,76528,61076,82634,129.0,142.6,144.4,9,2.333
2023-09-13,08:00:00,2023-09-13 08:00:00,1,8.63,8.22,8.94,6.27,5.63,7.39,5.55,3.78,6.62,1.45,-0.47,2.96,40.62,26.26,49.08,9.72,-3.15,21.21,8.94,7.9,9.69,430.8,426.7,436.5,63392,58825,70906,129.0,142.6,144.4,0,2.333
2023-09-13,09:00:00,2023-09-13 09:00:00,1,6.96,4.07,8.27,2.14,-2.63,6.46,4.82,2.77,6.41,-2.57,-5.88,1.74,71.35,24.71,129.65,-22.82,-56.26,13.73,7.28,5.54,9.92,430.8,420.7,440.4,87727,70187,137062,129.0,142.6,144.4,9,2.333
2023-09-13,10:00:00,2023-09-13 10:00:00,1,5.27,3.0,7.61,-2.69,-5.45,0.36,1.14,-2.5,2.86,-4.34,-6.74,-0.8,156.97,54.29,250.92,-53.48,-81.16,-15.49,6.06,4.24,6.83,426.1,416.5,442.8,131984,98463,182727,129.0,142.6,144.4,9,2.333
2023-09-13,11:00:00,2023-09-13 11:00:00,1,5.89,3.67,7.18,-3.77,-5.21,0.45,3.19,-3.76,4.9,-2.74,-4.23,5.0,134.63,73.07,220.51,-24.57,-44.91,57.26,6.04,5.4,7.01,432.9,419.1,438.6,133075,114599,173227,129.0,142.6,144.4,0,2.333
2023-09-13,12:00:00,2023-09-13 12:00:00,1,7.35,5.39,8.23,-4.24,-5.28,-3.27,-3.19,-5.17,-0.48,-5.08,-6.27,-2.2,215.84,174.15,236.23,-42.96,-57.29,-20.24,5.42,4.98,5.94,437.3,424.6,445.8,119571,108084,174278,129.0,142.6,144.4,12,2.667
2023-09-13,13:00:00,2023-09-13 13:00:00,1,7.43,6.82,9.0,-4.2,-6.29,0.08,2.49,-3.62,6.07,-5.48,-7.35,-0.95,150.62,86.09,223.93,-47.69,-71.9,-7.32,6.3,4.88,6.83,437.0,425.5,441.0,129903,106437,168499,129.0,142.6,144.4,12,2.667
2023-09-13,14:00:00,2023-09-13 14:00:00,1,6.33,1.28,7.53,-1.6,-4.31,0.5,2.4,-4.74,5.45,-5.01,-6.28,0.23,144.31,84.4,244.72,-53.43,-70.54,2.98,6.23,5.01,7.44,426.2,416.0,435.5,120654,105737,154467,129.0,142.6,144.4,0,2.333
2023-09-13,15:00:00,2023-09-13 15:00:00,1,6.67,5.12,7.48,3.47,-2.8,4.99,4.27,-1.33,6.75,1.15,-7.08,4.39,66.34,36.63,208.48,11.14,-71.99,42.28,6.53,4.22,7.39,433.9,413.2,446.4,110097,86643,144178,129.0,142.6,144.4,15,3.0
2023-09-13,16:00:00,2023-09-13 16:00:00,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,129.0,142.6,144.4,15,3.0
2023-09-13,17:00:00,2023-09-13 17:00:00,1,5.54,5.27,5.64,-0.02,-0.77,0.56,4.22,4.03,4.56,-3.65,-3.85,-2.58,91.35,82.21,99.58,-40.46,-43.36,-29.12,5.8,5.68,6.04,426.6,423.6,428.1,94508,88776,116046,129.0,142.6,144.4,0,2.333
2023-09-13,18:00:00,2023-09-13 18:00:00,1,5.65,5.13,5.89,-2.02,-3.88,1.01,3.57,1.48,4.86,-3.86,-5.05,-2.24,114.23,63.11,155.9,-43.8,-63.6,-26.96,5.3,4.02,6.76,410.3,405.2,436.7,88691,75191,126935,129.0,142.6,144.4,6,1.667
2023-09-13,19:00:00,2023-09-13 19:00:00,1,6.06,5.84,6.44,-4.97,-5.81,-4.03,1.12,-0.71,1.96,-3.13,-4.57,-2.02,167.26,152.18,182.95,-31.59,-45.2,-19.14,4.01,3.31,4.52,399.9,395.5,409.1,86183,77254,94388,129.0,142.6,144.4,6,1.667
2023-09-13,20:00:00,2023-09-13 20:00:00,1,6.59,6.39,7.19,-4.39,-6.44,-3.63,1.9,-0.7,3.75,-4.38,-4.87,-3.69,153.65,131.56,175.93,-42.3,-48.33,-31.85,3.95,3.54,4.9,409.3,403.7,419.9,92492,82905,126100,129.0,142.6,144.4,0,2.333
2023-09-13,21:00:00,2023-09-13 21:00:00,1,7.0,6.86,7.19,-5.61,-6.12,-4.25,0.34,-1.9,3.21,-4.07,-4.5,-3.53,173.79,142.72,197.0,-35.37,-40.69,-30.79,3.66,3.21,4.31,413.1,400.0,418.6,110102,83263,122964,129.0,142.6,144.4,15,3.0
2023-09-13,22:00:00,2023-09-13 22:00:00,1,7.02,6.58,7.8,-5.38,-6.58,-4.9,-1.03,-3.39,1.14,-4.18,-5.08,-3.17,187.77,166.45,200.7,-36.6,-45.49,-26.82,3.69,2.7,5.28,413.9,395.0,422.9,108776,91558,230442,129.0,142.6,144.4,15,3.0
2023-09-13,23:00:00,2023-09-13 23:00:00,1,7.95,7.39,8.35,-5.91,-6.88,-3.03,-3.0,-6.66,-1.39,-3.95,-6.2,-2.59,212.06,189.36,244.23,-30.05,-48.03,-20.48,4.47,2.57,6.15,408.3,396.2,412.8,95639,80389,120011,129.0,142.6,144.4,0,2.333
2023-09-14,00:00:00,2023-09-14 00:00:00,1,8.62,7.81,10.25,-6.83,-9.45,-5.49,-0.3,-2.23,2.88,-4.86,-6.41,-3.15,182.36,150.87,199.83,-34.05,-50.26,-18.76,5.15,4.09,6.46,408.5,390.0,414.1,117549,96714,134910,132.0,145.2,146.9,32,4.333
2023-09-14,01:00:00,2023-09-14 01:00:00,1,8.88,7.54,9.95,-8.6,-9.64,-6.45,-1.7,-3.05,-0.3,0.15,-3.77,4.16,191.92,178.71,198.37,0.95,-22.34,31.66,4.43,3.36,5.15,397.6,389.7,404.3,139671,103349,171616,132.0,145.2,146.9,32,4.333
2023-09-14,02:00:00,2023-09-14 02:00:00,1,8.23,7.56,9.37,-6.6,-7.77,-5.11,-0.67,-2.29,3.51,5.03,3.25,6.83,183.51,151.86,196.12,38.48,22.47,51.37,4.46,3.32,6.84,411.3,394.8,427.2,119936,98349,149066,132.0,145.2,146.9,0,2.0
2023-09-14,03:00:00,2023-09-14 03:00:00,1,9.71,8.86,10.33,-6.48,-8.6,1.13,6.05,0.17,10.12,-3.44,-6.68,4.62,134.41,80.02,175.28,-20.73,-40.22,30.2,7.21,5.05,11.72,418.9,402.4,457.3,132550,93751,184635,132.0,145.2,146.9,9,2.333
2023-09-14,04:00:00,2023-09-14 04:00:00,1,10.18,9.6,10.41,-1.34,-3.5,0.58,9.38,6.0,10.13,2.99,-1.18,7.36,99.12,85.04,117.97,17.44,-6.89,46.04,9.31,7.9,11.45,441.4,433.9,453.6,135038,70667,176230,132.0,145.2,146.9,9,2.333
2023-09-14,05:00:00,2023-09-14 05:00:00,1,9.36,8.31,10.49,-0.12,-4.94,3.9,7.16,4.03,9.17,-1.14,-8.36,7.45,90.83,46.59,130.23,-7.07,-56.22,52.2,9.0,6.29,10.34,442.8,413.8,469.5,120193,30861,184784,132.0,145.2,146.9,0,2.0
2023-09-14,06:00:00,2023-09-14 06:00:00,1,5.42,2.46,9.02,-2.51,-5.54,5.77,-3.02,-5.64,7.21,-0.45,-5.33,3.34,231.16,26.51,342.55,-4.22,-45.63,35.02,14.34,9.6,16.76,452.0,435.0,479.6,110856,61168,182120,132.0,145.2,146.9,15,3.0
2023-09-14,07:00:00,2023-09-14 07:00:00,1,6.21,3.58,7.71,-5.86,-7.48,-1.59,0.6,-3.49,3.09,1.43,-0.49,3.64,174.46,118.34,214.27,14.36,-4.0,28.78,10.92,8.51,12.79,452.9,444.2,462.1,85006,69054,206167,132.0,145.2,146.9,15,3.0
2023-09-14,08:00:00,2023-09-14 08:00:00,1,7.11,5.37,7.42,-3.81,-6.52,-2.51,-4.59,-6.03,0.48,3.26,2.47,3.89,225.07,175.37,246.4,27.87,20.31,36.44,11.95,9.27,12.96,462.5,448.0,468.7,136926,59423,177976,132.0,145.2,146.9,0,2.0
2023-09-14,09:00:00,2023-09-14 09:00:00,1,6.8,5.26,7.62,-3.72,-4.58,-2.6,-4.15,-5.63,-2.36,3.73,3.19,4.75,227.43,212.96,237.32,33.46,26.12,48.81,10.87,9.32,12.0,470.3,447.9,488.0,172010,62664,204647,132.0,145.2,146.9,5,1.333
2023-09-14,10:00:00,2023-09-14 10:00:00,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,132.0,145.2,146.9,5,1.333
2023-09-14,11:00:00,2023-09-14 11:00:00,1,4.53,4.42,5.03,1.57,0.01,3.31,-2.72,-4.0,-1.79,3.07,2.72,3.4,302.37,270.21,329.09,42.49,34.24,47.37,11.04,10.38,12.33,492.5,489.2,508.5,175190,157846,222594,132.0,145.2,146.9,0,2.0
2023-09-14,12:00:00,2023-09-14 12:00:00,1,6.47,4.24,7.41,0.17,-0.85,1.96,-4.34,-5.45,-3.23,4.72,1.77,5.15,273.67,257.88,296.18,43.71,21.73,50.81,10.21,9.13,10.93,487.5,478.4,496.9,165573,131859,199507,132.0,145.2,146.9,6,1.667
2023-09-14,13:00:00,2023-09-14 13:00:00,1,7.74,6.25,9.6,0.12,-2.53,0.85,-5.7,-7.59,-4.09,5.0,3.89,7.34,269.13,242.84,278.79,43.41,32.83,53.23,10.62,9.41,11.61,497.2,486.7,508.7,188057,147578,235448,132.0,145.2,146.9,6,1.667
2023-09-14,14:00:00,2023-09-14 14:00:00,1,9.46,8.22,9.97,-1.83,-4.79,6.03,-6.66,-8.86,-4.14,6.13,2.5,7.37,263.68,223.52,315.42,38.96,15.82,54.24,11.26,8.73,13.86,511.6,471.1,526.4,217049,150093,266974,132.0,145.2,146.9,0,2.0
2023-09-14,15:00:00,2023-09-14 15:00:00,1,9.71,9.11,10.02,4.05,-4.84,8.84,-6.54,-9.31,-4.2,2.98,-2.5,7.71,285.35,224.61,333.94,18.41,-15.87,50.6,9.96,7.98,12.61,477.7,448.9,524.7,193061,125741,256287,132.0,145.2,146.9,9,2.333
2023-09-14,16:00:00,2023-09-14 16:00:00,1,9.84,9.09,11.01,5.41,-1.89,8.26,-6.31,-9.5,-1.81,-4.02,-9.18,7.27,309.25,257.05,346.88,-24.82,-58.59,48.27,10.36,9.36,11.86,484.9,456.3,510.9,177235,149864,236560,132.0,145.2,146.9,9,2.333
2023-09-14,17:00:00,2023-09-14 17:00:00,1,10.92,9.5,11.3,7.02,4.14,9.26,2.18,-4.53,4.97,-7.58,-9.93,-4.69,12.3,1.45,357.39,-43.9,-65.92,-25.96,10.09,8.79,14.75,500.2,477.8,520.2,185437,165152,232245,132.0,145.2,146.9,0,2.0
2023-09-14,18:00:00,2023-09-14 18:00:00,1,6.42,3.36,10.8,0.37,-3.07,7.31,-4.42,-7.24,2.48,1.96,-8.74,3.51,289.21,4.39,350.09,19.28,-60.35,44.02,20.52,10.3,25.79,500.4,491.7,514.1,122749,105236,198333,132.0,145.2,146.9,27,4.0
2023-09-14,19:00:00,2023-09-14 19:00:00,1,4.16,2.12,7.77,3.19,-2.81,5.97,-1.19,-5.81,4.28,-0.94,-2.7,2.3,345.02,7.39,346.04,-13.57,-51.95,35.09,25.35,15.94,27.71,487.4,475.9,500.8,93367,77317,124084,132.0,145.2,146.9,27,4.0
2023-09-14,20:00:00,2023-09-14 20:00:00,1,9.79,7.56,10.46,6.85,4.24,8.12,-6.12,-7.43,-4.32,-3.18,-4.01,-1.17,318.29,307.46,327.14,-19.79,-26.23,-6.72,11.2,9.31,16.33,508.3,489.3,518.7,176924,112112,243832,132.0,145.2,146.9,0,2.0
2023-09-14,21:00:00,2023-09-14 21:00:00,1,8.11,4.86,9.99,4.96,-1.89,6.94,-5.69,-7.57,-0.32,0.06,-2.27,6.22,294.5,177.52,323.35,0.39,-14.91,72.12,13.09,9.56,22.1,490.6,482.9,515.8,129384,71519,216700,132.0,145.2,146.9,32,4.333
2023-09-14,22:00:00,2023-09-14 22:00:00,1,7.94,7.05,8.62,4.74,3.02,6.04,-6.22,-6.87,-5.7,0.92,-1.17,2.35,307.05,295.1,314.85,6.53,-8.05,16.97,13.16,11.27,13.76,486.1,481.2,490.7,123953,110184,148074,132.0,145.2,146.9,32,4.333
2023-09-14,23:00:00,2023-09-14 23:00:00,1,7.61,6.59,8.31,3.63,2.23,4.75,-6.42,-7.48,-4.76,1.39,-0.47,3.75,300.92,289.38,313.34,10.38,-4.08,29.44,9.78,7.33,13.02,481.6,469.3,485.0,183982,119547,235275,132.0,145.2,146.9,0,2.0
2023-09-15,00:00:00,2023-09-15 00:00:00,1,8.12,7.41,8.32,3.62,0.72,5.58,-6.89,-8.11,-1.4,1.18,-1.37,4.8,301.43,8.11,337.97,8.3,-9.66,42.05,8.43,6.67,9.06,483.2,456.6,496.0,201007,144996,235521,109.0,139.1,140.6,7,2.0
2023-09-15,01:00:00,2023-09-15 01:00:00,1,8.26,6.57,8.65,4.02,2.1,7.43,-5.9,-7.96,5.67,1.88,-1.65,4.41,323.3,43.21,351.83,12.88,-14.28,35.17,7.92,5.45,9.06,463.0,433.6,488.1,171095,66732,229788,109.0,139.1,140.6,7,2.0
2023-09-15,02:00:00,2023-09-15 02:00:00,1,7.64,6.69,8.16,6.56,3.9,7.34,-3.01,-6.81,4.6,0.54,-2.73,2.29,338.61,2.62,346.29,4.15,-23.35,16.31,5.38,4.59,7.97,434.0,425.8,459.6,133142,71652,180020,109.0,139.1,140.6,0,1.0
2023-09-15,03:00:00,2023-09-15 03:00:00,1,7.82,7.42,8.18,3.7,-0.14,4.54,-5.83,-6.89,-4.01,3.27,2.33,5.52,302.52,268.7,309.22,25.16,16.77,48.57,6.76,6.3,7.25,460.9,449.1,467.9,170446,150887,194281,109.0,139.1,140.6,7,2.0
2023-09-15,04:00:00,2023-09-15 04:00:00,1,7.77,7.59,8.06,2.45,-0.73,3.75,-3.75,-5.92,-1.33,6.44,3.64,7.17,303.54,262.48,330.79,54.65,27.75,68.46,6.97,6.55,8.34,454.0,450.6,474.7,165286,153304,247341,109.0,139.1,140.6,7,2.0
2023-09-15,05:00:00,2023-09-15 05:00:00,1,7.84,7.6,8.06,2.78,1.14,3.6,-2.69,-5.57,-0.67,6.63,4.54,7.37,314.48,288.96,343.73,57.22,35.16,72.61,6.65,6.31,8.22,456.2,452.9,472.6,167435,154692,260556,109.0,139.1,140.6,0,1.0
2023-09-15,06:00:00,2023-09-15 06:00:00,1,7.69,6.8,7.97,3.86,2.35,5.12,-3.79,-6.5,-1.2,5.38,-2.48,6.96,317.19,296.73,341.09,43.55,-21.0,64.04,6.69,6.25,8.03,456.7,452.7,473.2,172485,153970,234603,109.0,139.1,140.6,3,0.667
2023-09-15,07:00:00,2023-09-15 07:00:00,1,7.11,6.68,7.31,3.44,0.66,6.1,-1.61,-6.44,0.65,5.44,1.16,7.12,333.91,0.01,357.5,49.94,10.1,78.66,6.58,4.17,8.06,455.7,432.8,479.2,176546,115503,238411,109.0,139.1,140.6,3,0.667
2023-09-15,08:00:00,2023-09-15 08:00:00,1,6.82,6.56,7.1,3.37,-0.67,3.81,-1.14,-3.6,2.02,5.77,4.65,6.49,346.21,0.89,353.48,56.65,42.14,75.79,6.52,6.07,7.94,456.8,453.3,483.2,175084,161004,219580,109.0,139.1,140.6,0,1.0
2023-09-15,09:00:00,2023-09-15 09:00:00,1,6.6,6.35,6.73,1.88,-0.27,2.94,0.82,-2.02,3.7,6.16,4.43,6.53,28.57,1.43,357.14,68.78,44.37,81.48,7.61,6.14,8.28,476.0,457.5,484.6,228095,155636,258207,109.0,139.1,140.6,2,0.333
2023-09-15,10:00:00,2023-09-15 10:00:00,1,6.41,4.05,6.73,2.15,0.14,3.53,-1.93,-4.47,1.81,5.62,-3.65,6.6,322.48,4.04,356.83,60.91,-45.51,83.1,7.55,6.2,8.04,473.4,456.3,482.7,214423,156146,257586,109.0,139.1,140.6,2,0.333
2023-09-15,11:00:00,2023-09-15 11:00:00,1,5.71,5.38,6.0,1.45,-0.39,3.57,-4.4,-5.36,-2.72,2.25,-4.81,4.25,289.49,261.27,313.61,22.27,-61.86,46.75,7.92,6.46,8.69,479.9,455.7,491.2,214602,156773,251957,109.0,139.1,140.6,0,1.0
2023-09-15,12:00:00,2023-09-15 12:00:00,1,5.74,5.1,5.85,2.88,0.43,4.77,-3.0,-5.0,0.19,2.99,-4.2,5.69,320.75,0.39,349.45,32.4,-50.83,82.84,6.37,4.65,8.07,462.4,438.0,486.1,190963,57356,248367,109.0,139.1,140.6,6,1.667
2023-09-15,13:00:00,2023-09-15 13:00:00,1,5.27,5.01,5.65,2.24,-0.28,4.66,-3.69,-5.08,-1.19,-2.79,-4.27,2.45,300.7,266.22,345.71,-32.67,-57.81,27.02,6.31,5.21,6.76,462.3,445.0,466.1,184115,45659,194838,109.0,139.1,140.6,6,1.667
2023-09-15,14:00:00,2023-09-15 14:00:00,1,5.35,4.64,5.78,1.73,-1.59,3.96,-3.99,-5.76,0.33,-2.67,-5.03,0.92,291.79,4.43,326.75,-30.41,-77.46,9.24,7.79,2.6,9.18,474.1,445.0,494.6,216331,42174,300705,109.0,139.1,140.6,0,1.0
2023-09-15,15:00:00,2023-09-15 15:00:00,1,5.26,4.82,5.78,2.32,-1.34,3.6,-3.65,-5.66,-1.25,0.63,-4.29,4.32,292.11,255.16,331.79,6.89,-58.36,55.75,5.44,3.51,8.12,468.5,448.0,495.2,141974,59109,263425,109.0,139.1,140.6,6,1.667
2023-09-15,16:00:00,2023-09-15 16:00:00,1,5.16,4.94,5.43,3.31,1.73,4.32,-3.07,-4.05,-2.23,2.37,0.06,3.46,317.01,293.14,332.42,26.79,0.7,43.93,4.25,3.54,5.96,456.1,445.1,468.8,65458,49537,246906,109.0,139.1,140.6,6,1.667
2023-09-15,17:00:00,2023-09-15 17:00:00,1,4.85,4.31,5.08,3.26,1.93,4.24,-2.76,-4.13,-0.3,1.85,-2.17,3.37,319.78,0.01,351.48,21.45,-30.53,44.8,6.16,3.82,6.73,463.2,438.1,477.8,297182,55541,342608,109.0,139.1,140.6,0,1.0
2023-09-15,18:00:00,2023-09-15 18:00:00,1,4.73,4.62,4.82,3.99,2.96,4.6,-2.11,-3.66,-0.49,-0.4,-2.03,0.39,332.76,3.39,349.88,-4.85,-26.33,4.66,5.51,3.63,6.73,451.4,437.4,466.2,186514,106575,266495,109.0,139.1,140.6,5,1.333
2023-09-15,19:00:00,2023-09-15 19:00:00,1,4.81,4.39,4.91,4.18,2.71,4.56,-1.99,-3.81,-0.19,-0.46,-1.94,2.29,334.57,1.76,357.45,-5.52,-23.67,28.59,4.32,3.74,5.84,448.4,437.7,458.4,126787,87253,226826,109.0,139.1,140.6,5,1.333
2023-09-15,20:00:00,2023-09-15 20:00:00,1,4.8,4.32,4.97,3.69,-0.23,4.45,-1.36,-3.8,1.41,2.41,0.72,4.66,334.3,12.51,355.92,30.49,8.44,82.65,5.64,3.55,7.02,453.0,435.2,476.0,184855,98267,244490,109.0,139.1,140.6,0,1.0
2023-09-15,21:00:00,2023-09-15 21:00:00,1,5.14,4.87,5.24,5.07,4.52,5.2,-0.38,-1.68,0.48,0.43,-0.6,1.59,355.77,0.33,359.02,4.84,-6.7,18.83,4.48,3.43,6.53,436.4,431.4,440.8,145362,114914,171693,109.0,139.1,140.6,15,3.0
2023-09-15,22:00:00,2023-09-15 22:00:00,1,5.0,4.91,5.08,4.85,4.14,4.96,-0.46,-1.72,0.82,0.68,-0.03,1.54,355.33,0.38,358.66,7.74,-0.31,17.83,5.84,3.4,6.79,435.4,432.1,437.5,162179,109921,181716,109.0,139.1,140.6,15,3.0
2023-09-15,23:00:00,2023-09-15 23:00:00,1,5.29,4.88,5.39,2.94,1.43,4.59,-3.58,-4.08,-1.71,2.42,0.37,3.87,311.33,295.29,339.62,27.26,4.29,46.28,5.15,3.28,6.25,448.2,432.0,462.4,137247,74411,238308,109.0,139.1,140.6,0,1.0
2023-09-16,00:00:00,2023-09-16 00:00:00,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,88.0,140.4,141.9,5,1.333
2023-09-16,01:00:00,2023-09-16 01:00:00,1,5.49,5.31,5.63,1.87,-2.75,2.87,-1.95,-3.15,-0.24,4.62,3.46,5.41,286.98,186.79,330.35,57.47,41.1,81.05,4.93,3.48,7.15,446.7,429.4,477.6,131320,63061,254249,88.0,140.4,141.9,5,1.333
2023-09-16,02:00:00,2023-09-16 02:00:00,1,5.48,5.06,5.82,-2.95,-4.0,3.8,0.02,-3.46,0.83,4.24,1.18,5.33,196.61,164.38,320.58,50.51,13.46,67.61,6.18,3.36,7.43,473.8,426.9,492.5,206686,83805,254958,88.0,140.4,141.9,0,0.333
2023-09-16,03:00:00,2023-09-16 03:00:00,1,5.29,4.96,5.4,3.12,2.32,3.59,-2.36,-3.85,-1.48,3.46,0.0,4.21,321.92,304.6,334.62,41.51,0.01,52.46,3.66,3.26,5.38,429.4,424.5,437.1,104241,79306,169718,88.0,140.4,141.9,2,0.333
2023-09-16,04:00:00,2023-09-16 04:00:00,1,4.93,4.62,5.59,3.65,1.37,4.31,-2.19,-2.92,-0.75,2.2,-1.14,5.06,329.71,321.37,337.67,26.83,-14.32,70.29,3.64,3.04,4.54,424.2,411.8,438.9,105406,76540,124625,88.0,140.4,141.9,2,0.333
2023-09-16,05:00:00,2023-09-16 05:00:00,1,4.66,4.46,4.83,3.97,1.98,4.37,-1.91,-3.17,0.72,-0.41,-2.16,4.0,338.91,5.43,357.21,-5.04,-27.8,61.66,3.95,2.94,5.93,421.7,414.6,433.4,107285,80441,317757,88.0,140.4,141.9,0,0.333
2023-09-16,06:00:00,2023-09-16 06:00:00,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,88.0,140.4,141.9,3,0.667
2023-09-16,07:00:00,2023-09-16 07:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,88.0,140.4,141.9,3,0.667
2023-09-16,08:00:00,2023-09-16 08:00:00,1,4.27,3.97,4.55,4.02,3.55,4.39,-1.29,-1.75,-0.12,0.69,-0.16,1.72,344.48,334.91,358.4,9.69,-2.09,22.88,5.41,3.92,5.77,430.1,423.5,433.4,273840,172116,329573,88.0,140.4,141.9,0,0.333
2023-09-16,09:00:00,2023-09-16 09:00:00,1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999,88.0,140.4,141.9,2,0.333
2023-09-16,10:00:00,2023-09-16 10:00:00,1,4.97,4.62,5.35,4.21,3.49,4.8,-2.36,-3.29,-1.44,0.67,-1.01,2.43,331.02,320.79,340.98,7.8,-12.26,29.19,5.87,3.11,6.19,429.0,412.9,430.8,306048,94647,344182,88.0,140.4,141.9,2,0.333
2023-09-16,11:00:00,2023-09-16 11:00:00,1,5.17,4.73,5.43,4.78,3.51,5.26,-0.98,-2.26,2.39,-1.16,-3.18,0.7,354.09,0.6,357.43,-12.68,-41.78,8.25,5.66,2.22,6.31,427.9,406.1,431.0,309439,103146,346184,88.0,140.4,141.9,0,0.333
