Timestamp,Date,Time,Kp,ap,SN,F10.7obs,F10.7adj,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
2021-07-26 00:00:00,2021-07-26,00:00:00,1.0,4,31,80.8,83.4,1,3.16,1.91,4.1,0.48,-3.35,3.55,1.42,-1.48,3.48,-0.49,-2.83,1.87,89.9,3.25,356.88,-9.43,-58.74,41.53,4.87,0.74,13.14,321.8,295.8,380.8,26712,7531,201093
2021-07-27 00:00:00,2021-07-27,00:00:00,2.667,12,18,79.6,82.1,1,3.47,1.45,14.65,-1.64,-7.04,12.11,-1.27,-8.37,5.19,0.37,-7.6,8.39,219.18,3.11,357.18,9.6,-47.82,49.81,13.06,7.08,30.62,319.7,306.7,336.1,13081,6452,30529
2021-07-28 00:00:00,2021-07-28,00:00:00,3.667,22,6,78.8,81.2,1,9.69,4.29,16.72,-3.08,-8.08,10.43,3.45,-8.63,14.22,1.78,-10.12,12.97,130.49,14.81,347.43,12.24,-73.71,80.18,9.56,6.06,53.14,472.7,326.5,542.3,296377,24778,766811
2021-07-29 00:00:00,2021-07-29,00:00:00,3.0,15,3,75.8,78.1,1,5.08,4.17,6.14,-3.17,-4.97,1.8,3.45,-2.03,5.73,-0.87,-3.91,3.25,134.0,69.45,206.98,-10.35,-46.13,39.23,6.23,4.79,7.3,524.4,481.2,550.8,313303,182650,450004
2021-07-30 00:00:00,2021-07-30,00:00:00,2.333,9,0,75.5,77.8,1,4.38,2.17,5.77,-2.74,-5.43,2.79,-0.44,-3.36,4.7,0.3,-3.55,5.37,182.36,28.26,264.14,4.45,-50.96,75.37,5.59,3.67,13.38,477.6,439.0,512.6,145949,53824,283020
2021-07-31 00:00:00,2021-07-31,00:00:00,2.333,9,3,75.9,78.2,1,3.28,1.03,5.52,-2.37,-4.42,2.8,-1.23,-3.5,1.38,-0.04,-1.82,3.29,217.79,1.04,357.84,-0.85,-50.18,70.86,6.32,3.53,10.35,447.8,410.6,483.3,57603,22740,137414
2021-08-01 00:00:00,2021-08-01,00:00:00,1.333,5,8,74.9,77.2,1,3.36,2.17,4.17,1.34,-2.5,3.82,-1.89,-3.72,2.56,0.81,-3.52,3.3,307.44,2.55,358.13,12.69,-76.8,70.45,3.93,2.44,4.83,401.9,379.4,419.8,74887,48777,105962
2021-08-02 00:00:00,2021-08-02,00:00:00,4.667,39,13,74.6,76.8,1,6.95,2.26,13.1,2.03,-4.55,7.28,-1.74,-11.26,11.2,-0.87,-12.34,3.73,315.05,3.66,354.99,-9.36,-75.4,41.2,11.38,1.76,33.67,389.5,364.1,412.9,58862,14529,126142
2021-08-03 00:00:00,2021-08-03,00:00:00,3.667,22,17,75.9,78.1,1,7.22,4.74,8.36,3.32,-3.65,5.62,4.9,-2.33,6.55,-3.82,-5.95,6.97,58.2,11.32,351.33,-31.44,-61.35,77.84,5.74,1.4,17.42,343.6,307.0,392.7,231379,63255,365611
2021-08-04 00:00:00,2021-08-04,00:00:00,2.0,7,17,70.8,72.8,1,3.24,1.9,4.72,1.72,-2.89,3.79,2.24,-0.67,3.73,0.78,-2.61,1.8,58.13,23.1,193.98,13.7,-46.27,46.97,9.35,5.45,15.23,330.7,313.2,344.5,26217,5540,185106
2021-08-05 00:00:00,2021-08-05,00:00:00,1.0,4,22,74.3,76.5,1,4.27,3.25,6.46,2.84,-0.17,5.7,2.2,-3.27,3.81,1.19,-3.94,4.12,32.4,1.81,358.27,16.35,-39.19,74.61,8.07,4.72,11.98,299.8,286.8,316.4,26799,5592,46223
2021-08-06 00:00:00,2021-08-06,00:00:00,2.667,12,8,74.4,76.5,1,6.13,2.96,10.37,1.9,-3.72,4.72,-1.58,-6.3,5.95,-3.68,-8.87,3.93,328.13,3.09,358.25,-41.09,-76.04,54.35,19.51,8.48,24.2,305.2,283.9,333.1,33562,19516,49705
2021-08-07 00:00:00,2021-08-07,00:00:00,2.667,12,0,73.7,75.8,1,6.94,3.76,12.4,-3.86,-10.57,5.12,1.71,-4.4,8.03,-2.36,-8.12,6.3,154.6,14.33,348.26,-25.44,-80.89,59.03,9.19,4.88,27.73,410.8,312.7,472.0,115977,30678,181609
2021-08-08 00:00:00,2021-08-08,00:00:00,2.333,9,0,73.5,75.5,1,4.07,1.97,5.33,-3.36,-5.0,1.6,1.37,-1.6,2.84,0.04,-3.34,1.87,160.77,61.11,308.39,0.59,-70.3,28.82,8.27,5.34,11.29,376.8,348.3,423.2,78956,35005,478553
2021-08-09 00:00:00,2021-08-09,00:00:00,1.667,6,7,73.0,75.0,1,3.85,0.97,7.36,2.54,-3.29,5.11,-1.46,-5.14,3.62,0.78,-5.02,5.77,340.83,3.0,356.41,11.75,-73.89,65.66,13.6,9.57,19.01,355.0,330.8,378.8,36804,19854,68931
2021-08-10 00:00:00,2021-08-10,00:00:00,2.333,9,0,73.3,75.3,1,5.41,1.5,8.19,3.34,-3.53,5.65,-2.29,-6.67,4.13,1.43,-4.57,6.8,321.05,2.62,358.45,16.8,-67.04,63.28,5.81,3.95,24.7,427.4,359.1,460.8,88249,29037,153718
2021-08-11 00:00:00,2021-08-11,00:00:00,2.333,9,18,73.8,75.8,1,3.99,2.38,6.7,2.56,-3.56,4.38,-2.65,-5.43,2.5,0.13,-5.06,3.63,309.46,13.09,349.69,1.96,-72.54,66.33,4.54,3.11,6.67,449.3,426.2,501.2,106518,56667,238961
2021-08-12 00:00:00,2021-08-12,00:00:00,1.667,6,7,73.6,75.6,1,3.91,1.48,4.85,2.92,-2.8,4.44,0.34,-2.91,4.09,-0.37,-3.25,3.07,4.91,0.68,359.05,-6.35,-64.58,45.49,4.28,3.58,10.6,411.6,388.7,433.8,75151,27393,108016
2021-08-13 00:00:00,2021-08-13,00:00:00,2.333,9,9,72.9,74.8,1,3.63,1.87,8.15,-0.64,-4.19,2.49,1.66,-4.15,7.42,-0.48,-3.61,4.74,123.69,11.11,329.81,-8.04,-72.63,77.41,8.27,3.09,25.44,397.1,352.6,459.4,80190,21485,174692
2021-08-14 00:00:00,2021-08-14,00:00:00,1.333,5,19,72.6,74.5,1,3.77,1.19,5.26,-1.62,-3.63,1.58,2.18,-2.17,4.3,-0.23,-4.03,4.33,125.17,19.5,311.32,-4.13,-77.48,73.74,6.81,3.39,11.99,351.1,329.2,410.5,94323,33301,257165
2021-08-15 00:00:00,2021-08-15,00:00:00,3.333,18,21,74.6,76.5,1,5.52,3.39,7.72,-2.9,-5.16,2.26,3.29,-3.13,6.6,-1.81,-7.27,5.08,129.42,28.82,292.52,-19.35,-85.05,55.3,4.15,3.18,8.62,433.6,350.1,500.9,136911,72848,283866
2021-08-16 00:00:00,2021-08-16,00:00:00,3.0,15,20,74.4,76.3,1,4.43,3.17,5.64,-2.87,-4.83,0.93,2.07,-1.79,4.53,-0.24,-4.58,4.41,143.42,77.05,308.09,-3.34,-83.75,58.64,4.48,2.88,7.59,461.3,437.4,499.2,193544,102358,310144
2021-08-17 00:00:00,2021-08-17,00:00:00,2.333,9,15,73.1,75.0,1,3.82,0.98,4.53,-2.01,-3.92,3.32,2.07,-2.85,4.08,-0.38,-3.6,2.21,129.41,6.68,352.81,-6.23,-71.95,33.64,3.81,2.81,6.61,445.5,425.2,477.6,135565,63610,215247
2021-08-18 00:00:00,2021-08-18,00:00:00,2.667,12,13,75.3,77.1,1,3.52,2.89,4.62,-2.17,-4.01,1.38,1.61,-3.24,3.28,-0.71,-3.96,2.46,145.63,56.26,290.22,-11.5,-80.1,44.66,2.91,1.63,4.85,415.1,382.0,459.5,96573,52623,244861
2021-08-19 00:00:00,2021-08-19,00:00:00,1.333,5,22,74.9,76.7,1,4.87,3.16,6.65,-1.14,-3.62,2.76,2.8,-1.62,5.91,-0.87,-5.44,3.53,100.25,16.12,352.86,-13.6,-78.63,46.59,6.68,0.79,10.47,337.9,309.6,387.5,44121,7051,132002
2021-08-20 00:00:00,2021-08-20,00:00:00,2.667,12,12,77.7,79.5,1,6.8,4.08,7.88,-1.71,-5.44,1.55,3.73,-3.39,7.29,-1.05,-7.44,5.75,118.49,42.2,297.23,-9.13,-84.68,58.04,7.64,5.63,9.51,323.8,296.3,342.5,51362,27649,210971
2021-08-21 00:00:00,2021-08-21,00:00:00,1.333,5,16,77.1,78.9,1,4.17,1.72,7.71,-2.35,-4.72,1.45,2.24,-0.19,5.85,0.11,-3.03,6.39,141.38,70.48,184.58,2.54,-51.23,66.64,8.45,3.42,16.59,332.4,300.8,353.3,42492,10876,190120
2021-08-22 00:00:00,2021-08-22,00:00:00,0.667,3,19,77.1,78.8,1,2.57,0.71,4.27,-0.43,-3.63,2.72,-0.64,-3.84,2.06,0.43,-1.24,2.79,243.51,107.4,354.77,13.08,-25.9,70.53,12.93,8.17,17.95,309.8,294.2,316.8,18674,10908,24137
2021-08-23 00:00:00,2021-08-23,00:00:00,1.0,4,16,78.1,79.8,1,4.39,2.19,6.24,1.04,-2.01,4.36,-3.2,-4.88,4.87,1.42,-2.75,4.74,298.25,6.35,353.47,18.98,-37.92,78.16,14.41,11.08,17.31,295.8,288.1,302.8,30997,19137,53626
2021-08-24 00:00:00,2021-08-24,00:00:00,2.333,9,20,80.9,82.6,1,5.2,3.33,9.54,-0.07,-6.47,4.84,-1.24,-6.07,7.4,1.32,-4.5,6.6,268.45,4.58,357.25,13.71,-69.87,69.38,14.89,9.62,26.96,306.5,291.6,363.1,27528,16554,223465
2021-08-25 00:00:00,2021-08-25,00:00:00,3.333,18,36,83.6,85.4,1,4.47,2.33,8.8,-2.1,-5.04,4.73,2.5,-6.48,5.51,-0.88,-8.04,2.34,125.48,4.76,350.66,-12.11,-77.27,32.51,7.03,4.19,12.68,371.6,353.8,403.9,186479,63957,334829
2021-08-26 00:00:00,2021-08-26,00:00:00,2.0,7,48,88.6,90.5,1,2.93,1.63,4.51,-0.04,-3.63,2.43,1.15,-2.09,3.54,-1.92,-3.5,1.98,88.27,1.58,355.64,-43.84,-82.06,37.08,4.73,3.42,6.61,384.8,353.9,409.6,95045,62632,268755
2021-08-27 00:00:00,2021-08-27,00:00:00,4.333,32,71,89.5,91.3,1,13.64,2.64,16.32,4.17,-5.33,9.5,3.64,-11.0,10.3,-7.95,-15.05,5.38,59.1,3.77,348.72,-36.16,-70.89,50.06,5.63,0.71,33.78,402.7,354.8,485.0,92554,5040,491039
2021-08-28 00:00:00,2021-08-28,00:00:00,5.0,48,75,89.9,91.7,1,7.78,4.75,13.14,-1.63,-4.35,3.47,7.08,1.64,10.89,-1.94,-8.53,5.54,103.29,70.01,140.45,-13.72,-74.32,50.47,4.85,1.03,16.0,380.0,348.0,554.4,67725,7092,516128
2021-08-29 00:00:00,2021-08-29,00:00:00,3.667,22,51,88.7,90.5,1,4.87,1.34,10.64,1.42,-4.61,5.69,-2.4,-9.42,4.9,0.93,-5.28,7.18,304.21,19.18,348.53,13.02,-77.16,70.7,9.62,6.49,15.96,372.5,337.8,426.9,73803,40588,163024
2021-08-30 00:00:00,2021-08-30,00:00:00,2.667,12,43,90.6,92.4,1,4.2,1.87,6.78,1.85,-2.94,5.51,1.14,-3.94,4.64,-1.17,-4.3,3.28,28.62,1.19,355.8,-17.14,-81.41,60.06,6.3,3.83,12.9,406.0,339.7,430.7,93352,32930,435904
2021-08-31 00:00:00,2021-08-31,00:00:00,2.667,12,39,84.4,86.0,1,4.18,1.91,5.41,1.95,-1.26,4.1,1.29,-3.63,4.46,-1.75,-3.62,1.58,17.65,2.48,354.57,-25.2,-61.47,36.89,9.24,3.89,15.8,377.1,319.3,401.3,47293,15683,283115
2021-09-01 00:00:00,2021-09-01,00:00:00,1.667,6,38,84.2,85.7,1,4.12,1.38,5.49,-1.92,-4.18,3.94,-0.27,-4.61,4.0,-1.56,-3.48,2.66,201.3,69.04,343.67,-21.64,-75.4,57.41,11.07,8.56,16.8,326.2,317.3,339.9,175689,23958,343622
2021-09-02 00:00:00,2021-09-02,00:00:00,1.333,5,33,85.8,87.3,1,3.91,2.32,5.12,-2.42,-4.06,1.62,1.36,-4.54,3.94,-0.64,-3.59,3.68,160.29,65.7,324.19,-10.18,-56.2,64.36,9.59,6.03,11.79,329.3,307.1,377.6,207807,20054,306113
2021-09-03 00:00:00,2021-09-03,00:00:00,2.333,9,26,83.8,85.3,1,4.79,1.95,6.5,-0.01,-4.44,4.97,1.26,-4.64,5.89,-1.08,-5.53,4.18,84.59,5.92,356.76,-13.23,-80.41,56.44,11.65,6.0,15.6,362.9,345.7,420.9,412133,43300,587421
2021-09-04 00:00:00,2021-09-04,00:00:00,2.0,7,71,86.5,88.0,1,4.7,1.93,6.16,-2.58,-5.51,4.47,1.82,-1.4,4.36,-0.27,-4.45,3.51,125.58,13.76,347.94,-4.18,-75.27,50.68,10.36,4.67,13.07,361.5,337.8,440.6,338472,80831,588247
2021-09-05 00:00:00,2021-09-05,00:00:00,2.333,9,74,93.3,94.9,1,4.69,1.22,6.78,-0.94,-4.82,2.78,3.59,-4.34,6.17,-1.2,-4.96,4.6,110.91,49.73,268.03,-14.88,-56.05,60.74,11.46,7.18,23.95,312.0,297.4,347.4,82510,37557,310810
2021-09-06 00:00:00,2021-09-06,00:00:00,2.667,12,83,99.5,101.1,1,4.41,3.0,5.5,-3.33,-5.31,3.63,0.57,-3.36,3.84,-1.3,-4.61,3.95,165.1,21.67,303.83,-17.44,-64.32,48.62,10.43,7.0,16.78,312.2,292.4,328.4,45064,22481,67274
2021-09-07 00:00:00,2021-09-07,00:00:00,3.667,22,84,101.2,102.8,1,4.52,2.31,8.97,-3.16,-7.94,4.84,1.46,-2.03,5.66,-0.7,-6.85,5.4,137.95,2.72,356.59,-8.29,-78.51,55.8,13.18,8.02,29.13,312.4,287.9,378.4,54653,29565,97965
2021-09-08 00:00:00,2021-09-08,00:00:00,4.0,27,97,100.4,101.9,1,6.1,1.85,10.74,-0.47,-6.04,5.99,0.97,-8.4,9.18,-1.68,-8.29,6.81,103.41,2.08,357.41,-19.38,-80.28,59.14,9.34,3.54,27.37,397.5,340.3,435.7,88803,48924,594567
2021-09-09 00:00:00,2021-09-09,00:00:00,1.667,6,101,99.7,101.1,1,2.85,0.7,4.1,-0.15,-3.81,3.57,1.42,-1.69,3.67,-1.21,-2.85,1.73,87.02,5.28,349.66,-30.0,-70.76,28.17,4.25,2.36,11.91,393.8,334.9,428.5,96521,22529,430443
2021-09-10 00:00:00,2021-09-10,00:00:00,3.333,18,96,96.3,97.6,1,9.47,1.37,12.85,-1.1,-8.84,2.51,2.62,-8.71,12.7,1.0,-9.47,5.85,137.72,32.42,303.38,5.66,-78.33,45.42,12.62,4.21,30.94,354.5,331.0,383.9,40023,8336,296765
2021-09-11 00:00:00,2021-09-11,00:00:00,3.333,18,72,91.8,93.0,1,12.02,8.05,13.55,-9.55,-12.69,-1.55,4.84,-6.23,10.46,2.43,-4.59,10.3,160.58,119.12,249.55,11.23,-22.27,69.95,7.87,3.75,18.2,322.7,302.2,367.3,36314,14571,83744
2021-09-12 00:00:00,2021-09-12,00:00:00,2.0,7,49,87.7,88.8,1,8.2,5.11,9.41,-3.19,-5.51,1.75,6.28,-2.26,9.1,0.68,-6.6,7.75,121.27,74.61,266.57,4.66,-75.16,65.42,7.44,3.52,21.08,353.1,301.4,421.8,51957,13168,236304
2021-09-13 00:00:00,2021-09-13,00:00:00,3.0,15,33,83.3,84.3,1,7.86,4.56,9.86,-4.51,-7.78,2.34,3.53,-3.11,8.29,-0.11,-6.47,6.99,148.21,71.86,232.16,-1.02,-54.39,65.88,6.49,4.03,9.99,467.6,414.6,516.3,216110,108416,580057
2021-09-14 00:00:00,2021-09-14,00:00:00,2.333,9,23,78.1,79.0,1,4.46,3.72,4.89,-2.32,-4.65,2.25,2.5,-2.58,4.61,-0.74,-3.93,4.04,133.48,53.69,233.52,-9.8,-62.78,71.96,3.69,0.47,18.54,433.0,244.9,475.9,64393,5000,908463
2021-09-15 00:00:00,2021-09-15,00:00:00,2.0,7,10,75.2,76.1,1,4.05,1.83,4.59,-1.45,-4.35,3.32,1.28,-4.02,4.31,-0.73,-3.37,2.65,146.47,9.79,338.55,-11.55,-71.24,43.74,5.31,3.28,9.61,389.2,326.3,453.9,125179,59280,473591
2021-09-16 00:00:00,2021-09-16,00:00:00,1.333,5,0,73.2,74.0,1,4.22,3.58,5.43,-3.76,-5.24,-0.47,0.32,-3.74,3.93,0.06,-3.53,2.81,171.54,97.94,243.62,0.88,-50.42,39.63,6.92,3.06,9.07,323.8,305.0,351.0,185831,35202,301711
2021-09-17 00:00:00,2021-09-17,00:00:00,5.333,56,0,73.4,74.1,1,8.19,4.07,15.11,-2.3,-6.89,6.03,3.61,-11.82,14.35,-3.74,-12.62,10.19,114.26,8.16,335.87,-28.43,-82.13,64.01,11.84,4.96,39.25,362.9,295.7,414.1,66361,18814,224313
2021-09-18 00:00:00,2021-09-18,00:00:00,3.333,18,0,73.7,74.4,1,6.27,3.1,14.72,-0.87,-10.81,5.3,-3.55,-9.02,13.56,1.64,-4.09,7.17,250.07,74.18,335.25,15.64,-43.48,71.0,12.82,4.9,28.54,385.4,346.6,422.7,130399,26212,516723
2021-09-19 00:00:00,2021-09-19,00:00:00,1.333,5,13,75.0,75.7,1,3.65,2.46,5.09,2.42,-1.49,4.2,-1.32,-3.67,1.88,1.49,-2.86,4.27,328.59,1.11,358.23,24.77,-70.36,66.99,6.98,4.6,10.29,322.1,303.1,392.2,139307,18658,405185
2021-09-20 00:00:00,2021-09-20,00:00:00,1.333,5,43,80.0,80.7,1,4.12,1.68,5.56,1.3,-1.08,3.55,-2.85,-4.76,2.75,1.0,-4.13,3.49,303.62,3.18,356.25,13.85,-57.42,76.53,8.32,4.98,11.69,312.0,297.4,331.2,25118,11513,67452
2021-09-21 00:00:00,2021-09-21,00:00:00,3.0,15,65,84.9,85.5,1,5.07,2.53,9.5,2.66,-4.96,5.33,-3.3,-6.37,6.96,0.18,-8.02,2.88,305.73,12.35,351.77,2.18,-83.81,39.74,17.23,6.87,37.01,329.9,302.8,364.8,23024,13163,90178
2021-09-22 00:00:00,2021-09-22,00:00:00,4.0,27,81,88.5,89.2,1,5.31,4.03,9.03,-3.6,-5.76,1.66,2.14,-4.09,7.26,-2.35,-6.73,1.73,147.77,58.44,228.35,-25.63,-68.42,19.74,6.07,3.08,11.58,374.5,342.7,404.8,97075,36892,407986
2021-09-23 00:00:00,2021-09-23,00:00:00,3.667,22,70,89.7,90.2,1,5.21,1.16,9.12,0.96,-5.86,7.94,0.4,-7.52,4.32,0.47,-4.96,6.06,26.61,3.94,355.56,6.99,-76.65,75.86,10.03,5.58,21.55,382.7,361.9,431.6,69637,34116,114702
2021-09-24 00:00:00,2021-09-24,00:00:00,3.333,18,60,88.4,88.9,1,6.63,4.21,9.19,4.33,-3.35,7.26,-3.36,-7.56,1.32,2.03,-4.77,6.14,320.28,2.74,357.75,19.15,-65.57,47.03,7.73,5.06,11.66,472.1,404.4,508.4,212082,68652,474140
2021-09-25 00:00:00,2021-09-25,00:00:00,2.333,9,45,88.4,88.9,1,4.2,2.35,5.94,1.96,-2.69,4.21,-2.27,-4.67,3.73,0.69,-4.34,4.28,311.86,3.08,357.57,9.68,-63.43,75.59,7.01,5.38,8.28,514.0,470.9,560.3,257238,182378,330216
2021-09-26 00:00:00,2021-09-26,00:00:00,0.667,3,50,86.3,86.7,1,3.01,1.76,5.87,-0.29,-3.26,3.32,-1.54,-4.23,0.66,1.59,-2.43,4.77,264.54,8.77,354.33,37.28,-44.07,74.39,3.53,2.1,10.11,425.9,381.3,481.7,67708,28617,337246
2021-09-27 00:00:00,2021-09-27,00:00:00,2.333,9,50,85.3,85.6,1,9.39,5.92,14.57,-3.61,-8.51,1.72,-7.0,-10.75,10.11,3.01,-5.24,12.43,236.44,113.8,277.9,18.95,-47.48,68.27,10.31,4.91,23.8,384.3,364.3,462.4,14052,8856,308799
2021-09-28 00:00:00,2021-09-28,00:00:00,3.0,15,57,88.9,89.3,1,3.93,1.93,11.51,-3.44,-6.41,3.24,0.35,-2.88,5.22,-0.59,-3.53,10.41,175.71,52.24,345.66,-9.01,-73.99,63.61,6.4,4.75,10.12,511.5,443.0,543.6,190762,141751,302867
2021-09-29 00:00:00,2021-09-29,00:00:00,2.0,7,70,101.6,102.0,1,3.55,2.04,4.44,-3.12,-4.36,-1.68,0.81,-1.12,2.03,-0.72,-2.6,1.06,168.43,139.15,209.05,-14.59,-46.73,18.89,5.48,2.39,11.62,431.9,387.0,487.6,97524,16049,189885
2021-09-30 00:00:00,2021-09-30,00:00:00,4.0,27,45,94.6,94.8,1,3.24,1.44,13.94,-2.01,-7.41,10.83,-0.02,-6.57,9.45,0.33,-7.4,7.6,187.68,32.5,345.27,5.26,-46.46,52.48,9.67,5.13,36.74,399.3,381.7,541.0,55353,16813,328492
2021-10-01 00:00:00,2021-10-01,00:00:00,3.667,22,38,90.5,90.7,1,7.66,1.9,12.76,-2.33,-11.5,7.48,-2.72,-9.74,5.35,2.09,-7.07,8.89,239.95,8.12,355.24,18.93,-66.5,57.57,6.45,3.05,17.43,518.7,464.7,564.7,189859,56437,808699
2021-10-02 00:00:00,2021-10-02,00:00:00,4.0,27,34,87.0,87.1,1,5.43,3.53,12.08,-2.85,-10.63,3.26,2.81,-1.18,8.36,0.63,-6.74,7.24,129.97,7.62,355.18,8.2,-65.68,42.97,3.56,2.23,16.55,433.3,408.7,478.8,83558,10782,176393
2021-10-03 00:00:00,2021-10-03,00:00:00,2.0,7,27,86.0,86.1,1,3.31,1.47,5.41,-0.74,-2.74,4.31,1.29,-4.2,3.88,-1.63,-4.0,1.16,96.39,1.63,358.1,-29.67,-72.58,23.81,4.59,2.74,8.21,402.3,371.1,433.7,71274,39873,151271
2021-10-04 00:00:00,2021-10-04,00:00:00,2.667,12,35,83.5,83.5,1,2.9,1.23,4.31,1.27,-2.22,3.01,0.48,-2.96,3.97,-1.56,-3.18,2.18,13.86,2.8,354.77,-36.44,-82.08,41.61,4.66,1.65,7.1,348.5,309.6,386.1,46685,14120,187184
2021-10-05 00:00:00,2021-10-05,00:00:00,2.667,12,30,81.7,81.7,1,2.85,2.2,5.6,-0.87,-2.74,1.7,1.89,-1.01,5.07,-1.8,-3.64,3.73,102.75,11.95,352.1,-36.8,-85.66,56.27,7.74,5.64,15.04,300.6,284.6,316.7,20719,12707,31714
2021-10-06 00:00:00,2021-10-06,00:00:00,3.0,15,26,84.8,84.7,1,8.67,2.72,11.97,-0.42,-5.82,5.86,4.09,-5.95,11.57,-1.45,-9.53,8.52,98.49,13.89,350.32,-18.97,-69.96,62.4,19.94,8.92,29.97,319.9,301.1,337.0,23686,16778,42717
2021-10-07 00:00:00,2021-10-07,00:00:00,1.333,5,16,85.7,85.6,1,6.53,2.87,10.15,-2.71,-7.09,0.93,2.44,-3.86,6.54,-0.91,-6.5,9.69,142.96,95.82,287.75,-13.69,-64.8,84.58,5.67,1.45,19.87,306.5,295.0,338.3,41956,13465,162891
2021-10-08 00:00:00,2021-10-08,00:00:00,2.0,7,19,92.4,92.2,1,2.82,1.51,4.22,-0.28,-3.02,2.25,1.8,-3.11,3.54,-1.48,-3.27,1.27,107.22,17.36,329.82,-32.96,-78.36,28.37,9.56,6.37,13.58,288.0,282.0,305.7,29792,18762,41464
2021-10-09 00:00:00,2021-10-09,00:00:00,1.667,6,23,81.0,80.8,1,4.64,2.58,7.06,0.05,-3.31,1.72,0.61,-6.61,4.29,-2.1,-4.75,3.32,189.54,41.62,311.22,-27.07,-77.75,59.96,8.88,5.6,14.92,293.6,270.5,346.2,26422,9130,846112
2021-10-10 00:00:00,2021-10-10,00:00:00,4.667,39,38,84.5,84.2,1,8.02,3.57,11.54,-0.66,-6.63,4.58,2.71,-6.28,8.88,-0.3,-10.76,8.99,102.81,8.25,349.93,-1.74,-85.33,75.54,16.55,7.9,29.91,304.8,291.8,338.7,29274,14297,95260
2021-10-11 00:00:00,2021-10-11,00:00:00,3.667,22,30,88.5,88.2,1,5.45,3.19,9.75,0.14,-5.23,4.87,0.53,-6.46,8.02,-3.41,-8.28,4.56,56.37,7.7,355.95,-40.65,-85.75,39.26,7.15,3.32,13.44,381.1,321.8,407.3,72124,39018,297074
2021-10-12 00:00:00,2021-10-12,00:00:00,6.333,94,17,83.5,83.1,1,8.34,1.94,16.23,-1.04,-6.61,8.8,-1.01,-11.89,15.78,-1.76,-14.82,9.18,208.46,8.12,347.63,-23.03,-84.42,59.46,16.79,4.94,33.53,455.7,359.7,495.5,82727,10288,328838
2021-10-13 00:00:00,2021-10-13,00:00:00,3.333,18,20,83.5,83.1,1,4.2,3.61,4.9,3.18,-3.63,4.18,2.58,-1.63,4.22,-0.25,-2.02,2.13,41.91,4.64,350.99,-3.46,-28.97,26.71,4.06,3.25,7.65,425.0,383.2,457.8,73884,9713,113672
2021-10-14 00:00:00,2021-10-14,00:00:00,2.333,9,20,84.0,83.6,1,4.85,2.48,8.21,3.06,-1.44,5.65,0.94,-5.54,4.19,-2.94,-5.51,3.13,9.22,1.01,358.73,-37.43,-79.78,51.49,7.45,3.38,19.45,381.4,365.7,402.5,39900,13894,75383
2021-10-15 00:00:00,2021-10-15,00:00:00,2.333,9,12,81.7,81.2,1,4.29,1.62,5.62,-1.79,-4.62,4.42,-1.25,-4.44,2.92,-0.15,-5.24,3.54,227.89,5.97,345.39,-1.89,-76.76,59.65,9.23,4.36,16.59,350.8,300.8,382.4,118413,30603,313672
2021-10-16 00:00:00,2021-10-16,00:00:00,3.0,15,11,80.4,79.8,1,8.61,6.53,9.5,-3.39,-6.06,4.43,-1.01,-8.71,5.31,7.11,-7.29,8.87,199.07,32.28,329.37,55.42,-70.77,83.82,8.54,2.63,17.68,391.3,307.0,417.2,77979,10049,347410
2021-10-17 00:00:00,2021-10-17,00:00:00,4.0,27,0,77.6,77.1,1,8.95,6.58,11.81,2.91,-2.73,8.02,5.64,-3.6,8.91,-5.51,-8.32,8.7,57.51,7.66,348.75,-35.93,-69.81,70.55,6.71,3.24,11.77,353.3,333.0,403.4,24694,9543,433664
2021-10-18 00:00:00,2021-10-18,00:00:00,3.333,18,17,76.8,76.2,1,10.46,2.86,12.81,2.67,-2.89,7.18,7.12,-7.09,12.31,0.33,-6.3,10.23,50.28,4.46,356.17,3.35,-67.37,75.86,13.79,5.55,31.86,361.7,321.9,384.2,33627,12074,166804
2021-10-19 00:00:00,2021-10-19,00:00:00,4.0,27,13,78.8,78.2,1,5.37,1.92,9.43,0.45,-4.6,5.77,0.18,-8.36,6.67,0.56,-7.07,7.38,3.29,5.47,352.31,7.7,-68.06,66.25,11.75,5.35,27.2,375.2,338.0,416.4,114888,22835,290684
2021-10-20 00:00:00,2021-10-20,00:00:00,2.333,9,12,77.9,77.2,1,4.75,1.18,12.2,-0.31,-4.57,10.31,-2.41,-7.61,4.14,1.6,-4.96,5.8,269.69,1.39,356.77,20.89,-44.52,58.24,11.92,5.0,21.06,402.1,373.3,519.0,68563,19924,291583
2021-10-21 00:00:00,2021-10-21,00:00:00,2.0,7,17,82.4,81.6,1,4.73,1.75,7.1,2.77,-4.4,6.27,-1.65,-5.41,3.93,0.72,-2.4,4.61,324.87,2.13,358.21,9.89,-57.7,57.75,8.04,5.17,10.66,519.7,479.9,554.4,267552,101027,512530
